Date,Tmax
1434412800.0,23.2
1434499200.0,23.5
1434585600.0,21.1
1434672000.0,22.5
1434758400.0,21.0
1434844800.0,19.9
1434931200.0,18.5
1435017600.0,21.5
1435104000.0,23.3
1435190400.0,24.4
1435276800.0,24.1
1435363200.0,23.7
1435449600.0,21.2
1435536000.0,25.3
1435622400.0,29.7
1435708800.0,33.5
1435795200.0,23.8
1435881600.0,26.9
1435968000.0,26.6
1436054400.0,23.0
1436140800.0,21.6
1436227200.0,22.6
1436313600.0,20.7
1436400000.0,23.0
1436486400.0,26.3
1436572800.0,24.6
1436659200.0,23.9
1436745600.0,20.0
1436832000.0,22.1
1436918400.0,21.0
1437004800.0,24.0
1437091200.0,23.0
1437177600.0,22.8
1437264000.0,24.0
1437350400.0,24.7
1437436800.0,25.0
1437523200.0,21.8
1437609600.0,21.7
1437696000.0,15.9
1437782400.0,21.0
1437868800.0,18.1
1437955200.0,18.7
1438041600.0,18.6
1438128000.0,19.2
1438214400.0,19.8
1438300800.0,22.2
1438387200.0,20.9
1438473600.0,25.3
1438560000.0,23.0
1438646400.0,20.8
1438732800.0,20.3
1438819200.0,25.1
1438905600.0,24.1
1438992000.0,26.7
1439078400.0,24.9
1439164800.0,21.9
1439251200.0,19.5
1439337600.0,22.7
1439424000.0,19.7
1439510400.0,17.4
1439596800.0,19.4
1439683200.0,20.9
1439769600.0,21.1
1439856000.0,19.4
1439942400.0,19.6
1440028800.0,22.8
1440115200.0,24.4
1440201600.0,29.2
1440288000.0,20.8
1440374400.0,16.3
1440460800.0,18.9
1440547200.0,21.2
1440633600.0,19.5
1440720000.0,21.3
1440806400.0,21.8
1440892800.0,17.2
1440979200.0,14.8
1441065600.0,19.0
1441152000.0,16.9
1441238400.0,16.7
1441324800.0,17.2
1441411200.0,15.8
1441497600.0,19.5
1441584000.0,19.8
1441670400.0,16.4
1441756800.0,19.2
1441843200.0,21.5
1441929600.0,21.4
1442016000.0,20.9
1442102400.0,17.8
1442188800.0,19.2
1442275200.0,20.0
1442361600.0,16.5
1442448000.0,18.1
1442534400.0,20.0
1442620800.0,19.0
1442707200.0,18.4
1442793600.0,16.6
1442880000.0,14.8
1442966400.0,17.6
1443052800.0,17.5
1443139200.0,18.4
1443225600.0,17.2
1443312000.0,18.8
1443398400.0,18.7
1443484800.0,19.1
1443571200.0,18.6
1443657600.0,18.5
1443744000.0,17.6
1443830400.0,17.5
1443916800.0,17.4
1444003200.0,18.2
1444089600.0,18.4
1444176000.0,14.7
1444262400.0,17.7
1444348800.0,15.9
1444435200.0,14.7
1444521600.0,14.4
1444608000.0,14.1
1444694400.0,13.6
1444780800.0,13.3
1444867200.0,11.5
1444953600.0,12.9
1445040000.0,12.6
1445126400.0,13.2
1445212800.0,12.8
1445299200.0,15.8
1445385600.0,16.8
1445472000.0,14.8
1445558400.0,13.2
1445644800.0,12.3
1445731200.0,12.3
1445817600.0,14.9
1445904000.0,17.0
1445990400.0,16.1
1446076800.0,15.0
1446163200.0,16.4
1446249600.0,15.5
1446336000.0,16.9
1446422400.0,12.0
1446508800.0,13.1
1446595200.0,14.6
1446681600.0,15.3
1446768000.0,17.3
1446854400.0,17.0
1446940800.0,15.9
1447027200.0,16.1
1447113600.0,16.7
1447200000.0,15.1
1447286400.0,15.6
1447372800.0,10.4
1447459200.0,15.2
1447545600.0,16.1
1447632000.0,13.4
1447718400.0,16.1
1447804800.0,15.5
1447891200.0,11.7
1447977600.0,9.6
1448064000.0,5.1
1448150400.0,5.8
1448236800.0,9.2
1448323200.0,9.0
1448409600.0,10.6
1448496000.0,11.2
1448582400.0,12.5
1448668800.0,11.3
1448755200.0,12.9
1448841600.0,12.7
1448928000.0,14.1
1449014400.0,14.0
1449100800.0,13.2
1449187200.0,11.7
1449273600.0,14.1
1449360000.0,13.9
1449446400.0,14.4
1449532800.0,13.6
1449619200.0,11.6
1449705600.0,12.3
1449792000.0,9.4
1449878400.0,13.0
1449964800.0,9.4
1450051200.0,10.7
1450137600.0,13.5
1450224000.0,14.5
1450310400.0,14.9
1450396800.0,15.9
1450483200.0,15.8
1450569600.0,13.3
1450656000.0,14.5
1450742400.0,14.7
1450828800.0,12.5
1450915200.0,11.9
1451001600.0,14.9
1451088000.0,15.5
1451174400.0,14.5
1451260800.0,13.2
1451347200.0,13.8
1451433600.0,14.0
1451520000.0,11.1
1451606400.0,12.2
1451692800.0,12.7
1451779200.0,9.2
1451865600.0,10.5
1451952000.0,8.9
1452038400.0,9.6
1452124800.0,10.0
1452211200.0,9.9
1452297600.0,10.6
1452384000.0,8.4
1452470400.0,6.4
1452556800.0,7.0
1452643200.0,7.0
1452729600.0,4.9
1452816000.0,5.3
1452902400.0,4.9
1452988800.0,5.0
1453075200.0,5.6
1453161600.0,3.9
1453248000.0,5.0
1453334400.0,7.8
1453420800.0,12.2
1453507200.0,13.3
1453593600.0,15.9
1453680000.0,13.9
1453766400.0,13.4
1453852800.0,14.0
1453939200.0,11.2
1454025600.0,11.9
1454112000.0,8.2
1454198400.0,12.9
1454284800.0,13.6
1454371200.0,9.8
1454457600.0,9.6
1454544000.0,13.9
1454630400.0,11.8
1454716800.0,11.9
1454803200.0,10.6
1454889600.0,9.0
1454976000.0,7.8
1455062400.0,8.9
1455148800.0,8.7
1455235200.0,7.9
1455321600.0,4.5
1455408000.0,6.3
1455494400.0,6.6
1455580800.0,7.2
1455667200.0,5.3
1455753600.0,8.2
1455840000.0,10.1
1455926400.0,11.9
1456012800.0,13.3
1456099200.0,9.7
1456185600.0,9.3
1456272000.0,7.4
1456358400.0,7.2
1456444800.0,8.2
1456531200.0,6.9
1456617600.0,8.0
1456704000.0,9.7
1456790400.0,13.3
1456876800.0,7.8
1456963200.0,9.5
1457049600.0,8.2
1457136000.0,8.2
1457222400.0,7.4
1457308800.0,7.9
1457395200.0,8.7
1457481600.0,7.0
1457568000.0,7.5
1457654400.0,10.0
1457740800.0,11.4
1457827200.0,10.3
1457913600.0,11.6
1458000000.0,8.7
1458086400.0,9.7
1458172800.0,10.6
1458259200.0,8.3
1458345600.0,8.3
1458432000.0,10.8
1458518400.0,11.1
1458604800.0,11.4
1458691200.0,9.6
1458777600.0,10.8
1458864000.0,15.4
1458950400.0,13.3
1459036800.0,11.4
1459123200.0,11.9
1459209600.0,11.5
1459296000.0,12.7
1459382400.0,12.9
1459468800.0,13.5
1459555200.0,15.0
1459641600.0,14.6
1459728000.0,11.8
1459814400.0,14.4
1459900800.0,12.8
1459987200.0,11.5
1460073600.0,14.1
1460160000.0,10.2
1460246400.0,12.7
1460332800.0,13.3
1460419200.0,14.8
1460505600.0,17.5
1460592000.0,16.4
1460678400.0,11.6
1460764800.0,8.6
1460851200.0,12.2
1460937600.0,12.7
1461024000.0,14.8
1461110400.0,15.8
1461196800.0,16.4
1461283200.0,11.1
1461369600.0,10.9
1461456000.0,10.8
1461542400.0,12.9
1461628800.0,10.5
1461715200.0,11.0
1461801600.0,11.5
1461888000.0,11.7
1461974400.0,13.2
1462060800.0,15.6
1462147200.0,18.0
1462233600.0,15.3
1462320000.0,17.9
1462406400.0,20.3
1462492800.0,22.6
1462579200.0,22.5
1462665600.0,26.2
1462752000.0,24.0
1462838400.0,17.5
1462924800.0,18.2
1463011200.0,22.7
1463097600.0,16.5
1463184000.0,14.5
1463270400.0,17.2
1463356800.0,18.6
1463443200.0,18.0
1463529600.0,15.3
1463616000.0,18.5
1463702400.0,18.5
1463788800.0,15.7
1463875200.0,17.9
1463961600.0,19.0
1464048000.0,16.9
1464134400.0,13.0
1464220800.0,19.0
1464307200.0,20.1
1464393600.0,20.3
1464480000.0,18.5
1464566400.0,17.7
1464652800.0,13.7
1464739200.0,13.0
1464825600.0,14.5
1464912000.0,14.8
1464998400.0,19.8
1465084800.0,22.5
1465171200.0,25.6
1465257600.0,23.9
1465344000.0,25.3
1465430400.0,23.0
1465516800.0,22.1
1465603200.0,19.4
1465689600.0,18.9
1465776000.0,18.9
1465862400.0,18.6
1465948800.0,20.9
1466035200.0,19.9
1466121600.0,19.8
1466208000.0,18.4
1466294400.0,19.3
1466380800.0,21.9
1466467200.0,19.7
1466553600.0,21.8
1466640000.0,20.7
1466726400.0,20.8
1466812800.0,18.5
1466899200.0,20.0
1466985600.0,20.9
1467072000.0,19.8
1467158400.0,17.8
1467244800.0,20.7
1467331200.0,19.4
1467417600.0,19.2
1467504000.0,22.5
1467590400.0,20.7
1467676800.0,21.0
1467763200.0,21.3
1467849600.0,22.8
1467936000.0,22.5
1468022400.0,23.6
1468108800.0,23.0
1468195200.0,22.2
1468281600.0,18.5
1468368000.0,20.0
1468454400.0,21.6
1468540800.0,19.7
1468627200.0,25.3
1468713600.0,26.6
1468800000.0,28.6
1468886400.0,32.3
1468972800.0,29.2
1469059200.0,23.9
1469145600.0,25.2
1469232000.0,29.2
1469318400.0,23.5
1469404800.0,22.5
1469491200.0,22.2
1469577600.0,24.1
1469664000.0,22.4
1469750400.0,23.0
1469836800.0,23.0
1469923200.0,21.8
1470009600.0,19.0
1470096000.0,22.8
1470182400.0,23.4
1470268800.0,21.5
1470355200.0,23.8
1470441600.0,25.7
1470528000.0,23.3
1470614400.0,21.5
1470700800.0,20.9
1470787200.0,20.0
1470873600.0,22.3
1470960000.0,24.7
1471046400.0,26.2
1471132800.0,21.4
1471219200.0,24.9
1471305600.0,24.9
1471392000.0,26.1
1471478400.0,25.8
1471564800.0,19.8
1471651200.0,20.2
1471737600.0,21.9
1471824000.0,24.0
1471910400.0,29.4
1471996800.0,29.5
1472083200.0,23.6
1472169600.0,24.3
1472256000.0,21.7
1472342400.0,22.6
1472428800.0,24.2
1472515200.0,25.5
1472601600.0,22.5
1472688000.0,23.3
1472774400.0,19.9
1472860800.0,19.5
1472947200.0,19.8
1473033600.0,22.3
1473120000.0,24.9
1473206400.0,23.8
1473292800.0,22.3
1473379200.0,22.2
1473465600.0,18.8
1473552000.0,20.4
1473638400.0,22.3
1473724800.0,29.2
1473811200.0,27.5
1473897600.0,25.8
1473984000.0,19.4
1474070400.0,16.2
1474156800.0,21.2
1474243200.0,16.4
1474329600.0,17.8
1474416000.0,20.7
1474502400.0,19.2
1474588800.0,19.9
1474675200.0,20.4
1474761600.0,17.6
1474848000.0,16.8
1474934400.0,19.6
1475020800.0,22.7
1475107200.0,18.7
1475193600.0,18.6
1475280000.0,15.2
1475366400.0,16.6
1475452800.0,17.2
1475539200.0,18.5
1475625600.0,17.2
1475712000.0,14.5
1475798400.0,14.5
1475884800.0,15.7
1475971200.0,14.3
1476057600.0,14.3
1476144000.0,15.5
1476230400.0,15.2
1476316800.0,13.3
1476403200.0,14.3
1476489600.0,16.6
1476576000.0,17.5
1476662400.0,17.0
1476748800.0,13.4
1476835200.0,14.2
1476921600.0,14.6
1477008000.0,12.7
1477094400.0,13.1
1477180800.0,13.3
1477267200.0,13.3
1477353600.0,13.5
1477440000.0,15.5
1477526400.0,15.7
1477612800.0,14.6
1477699200.0,14.6
1477785600.0,14.3
1477872000.0,16.6
1477958400.0,11.2
1478044800.0,11.1
1478131200.0,11.7
1478217600.0,9.7
1478304000.0,8.3
1478390400.0,7.4
1478476800.0,8.6
1478563200.0,5.0
1478649600.0,9.0
1478736000.0,10.2
1478822400.0,9.7
1478908800.0,11.2
1478995200.0,11.2
1479081600.0,13.2
1479168000.0,14.4
1479254400.0,13.6
1479340800.0,12.1
1479427200.0,6.4
1479513600.0,7.8
1479600000.0,6.3
1479686400.0,11.8
1479772800.0,9.9
1479859200.0,8.6
1479945600.0,9.1
1480032000.0,10.2
1480118400.0,8.5
1480204800.0,8.2
1480291200.0,8.8
1480377600.0,4.9
1480464000.0,4.7
1480550400.0,5.8
1480636800.0,6.7
1480723200.0,7.9
1480809600.0,6.4
1480896000.0,6.4
1480982400.0,10.6
1481068800.0,13.4
1481155200.0,14.6
1481241600.0,14.5
1481328000.0,10.0
1481414400.0,10.0
1481500800.0,10.7
1481587200.0,12.2
1481673600.0,12.8
1481760000.0,11.2
1481846400.0,10.4
1481932800.0,7.5
1482019200.0,7.4
1482105600.0,5.9
1482192000.0,8.9
1482278400.0,10.8
1482364800.0,10.2
1482451200.0,12.0
1482537600.0,13.3
1482624000.0,14.4
1482710400.0,8.0
1482796800.0,5.4
1482883200.0,6.5
1482969600.0,8.5
1483056000.0,7.1
1483142400.0,8.0
1483228800.0,8.0
1483315200.0,4.8
1483401600.0,6.4
1483488000.0,9.5
1483574400.0,4.7
1483660800.0,8.7
1483747200.0,11.2
1483833600.0,10.2
1483920000.0,10.1
1484006400.0,10.8
1484092800.0,10.6
1484179200.0,5.9
1484265600.0,6.3
1484352000.0,5.9
1484438400.0,9.3
1484524800.0,7.0
1484611200.0,5.8
1484697600.0,6.2
1484784000.0,7.6
1484870400.0,5.5
1484956800.0,3.5
1485043200.0,5.5
1485129600.0,4.8
1485216000.0,7.2
1485302400.0,4.5
1485388800.0,1.2
1485475200.0,7.2
1485561600.0,9.7
1485648000.0,8.4
1485734400.0,8.2
1485820800.0,10.2
1485907200.0,8.7
1485993600.0,11.8
1486080000.0,9.3
1486166400.0,8.7
1486252800.0,7.4
1486339200.0,7.5
1486425600.0,11.4
1486512000.0,5.4
1486598400.0,2.3
1486684800.0,2.7
1486771200.0,2.7
1486857600.0,5.4
1486944000.0,11.5
1487030400.0,10.2
1487116800.0,10.5
1487203200.0,12.5
1487289600.0,12.8
1487376000.0,10.2
1487462400.0,11.6
1487548800.0,15.6
1487635200.0,12.8
1487721600.0,13.0
1487808000.0,10.4
1487894400.0,9.5
1487980800.0,10.5
1488067200.0,11.8
1488153600.0,8.9
1488240000.0,7.5
1488326400.0,9.7
1488412800.0,11.0
1488499200.0,11.4
1488585600.0,11.7
1488672000.0,11.0
1488758400.0,11.2
1488844800.0,11.3
1488931200.0,14.4
1489017600.0,15.7
1489104000.0,12.6
1489190400.0,15.4
1489276800.0,13.8
1489363200.0,15.9
1489449600.0,15.2
1489536000.0,16.0
1489622400.0,11.3
1489708800.0,12.7
1489795200.0,14.2
1489881600.0,13.5
1489968000.0,13.3
1490054400.0,11.5
1490140800.0,9.8
1490227200.0,12.8
1490313600.0,13.4
1490400000.0,15.1
1490486400.0,16.2
1490572800.0,13.3
1490659200.0,17.2
1490745600.0,15.4
1490832000.0,21.2
1490918400.0,17.2
1491004800.0,17.0
1491091200.0,14.7
1491177600.0,16.7
1491264000.0,15.5
1491350400.0,15.1
1491436800.0,16.5
1491523200.0,16.1
1491609600.0,20.7
1491696000.0,24.1
1491782400.0,13.9
1491868800.0,15.8
1491955200.0,16.5
1492041600.0,13.3
1492128000.0,14.9
1492214400.0,14.4
1492300800.0,14.5
1492387200.0,12.3
1492473600.0,12.5
1492560000.0,14.3
1492646400.0,14.3
1492732800.0,15.3
1492819200.0,16.6
1492905600.0,15.6
1492992000.0,14.5
1493078400.0,11.2
1493164800.0,10.3
1493251200.0,10.7
1493337600.0,13.4
1493424000.0,14.7
1493510400.0,17.4
1493596800.0,19.1
1493683200.0,19.3
1493769600.0,12.3
1493856000.0,15.7
1493942400.0,16.7
1494028800.0,14.0
1494115200.0,18.9
1494201600.0,12.5
1494288000.0,11.7
1494374400.0,18.8
1494460800.0,21.3
1494547200.0,18.7
1494633600.0,17.8
1494720000.0,19.0
1494806400.0,20.2
1494892800.0,21.4
1494979200.0,16.3
1495065600.0,17.6
1495152000.0,16.8
1495238400.0,16.1
1495324800.0,19.1
1495411200.0,23.8
1495497600.0,22.2
1495584000.0,26.0
1495670400.0,26.5
1495756800.0,27.0
1495843200.0,22.6
1495929600.0,23.5
1496016000.0,18.9
1496102400.0,20.1
1496188800.0,22.5
1496275200.0,24.8
1496361600.0,21.6
1496448000.0,20.5
1496534400.0,18.7
1496620800.0,16.9
1496707200.0,17.2
1496793600.0,19.2
1496880000.0,18.6
1496966400.0,20.6
1497052800.0,22.4
1497139200.0,21.1
1497225600.0,19.9
1497312000.0,23.3
1497398400.0,26.1
1497484800.0,22.0
1497571200.0,23.6
1497657600.0,29.3
1497744000.0,29.8
1497830400.0,31.1
1497916800.0,30.8
1498003200.0,32.5
1498089600.0,23.3
1498176000.0,20.8
1498262400.0,24.0
1498348800.0,22.4
1498435200.0,23.2
1498521600.0,21.3
1498608000.0,16.4
1498694400.0,17.1
1498780800.0,21.0
1498867200.0,23.2
1498953600.0,23.5
1499040000.0,23.7
1499126400.0,24.3
1499212800.0,28.8
1499299200.0,32.2
1499385600.0,29.5
1499472000.0,26.2
1499558400.0,28.2
1499644800.0,24.2
1499731200.0,19.0
1499817600.0,21.7
1499904000.0,22.8
1499990400.0,22.9
1500076800.0,21.1
1500163200.0,25.1
1500249600.0,25.7
1500336000.0,27.3
1500422400.0,21.2
1500508800.0,20.7
1500595200.0,20.3
1500681600.0,18.8
1500768000.0,20.6
1500854400.0,20.4
1500940800.0,25.3
1501027200.0,22.3
1501113600.0,21.2
1501200000.0,20.6
1501286400.0,19.5
1501372800.0,21.0
1501459200.0,22.5
1501545600.0,21.7
1501632000.0,19.5
1501718400.0,20.5
1501804800.0,22.5
1501891200.0,20.4
1501977600.0,21.6
1502064000.0,20.0
1502150400.0,15.3
1502236800.0,16.8
1502323200.0,21.7
1502409600.0,20.9
1502496000.0,22.4
1502582400.0,21.7
1502668800.0,22.2
1502755200.0,23.4
1502841600.0,22.5
1502928000.0,23.2
1503014400.0,19.5
1503100800.0,19.8
1503187200.0,21.0
1503273600.0,20.5
1503360000.0,22.5
1503446400.0,21.8
1503532800.0,21.4
1503619200.0,23.0
1503705600.0,23.3
1503792000.0,25.6
1503878400.0,27.6
1503964800.0,24.4
1504051200.0,15.9
1504137600.0,19.7
1504224000.0,20.1
1504310400.0,21.4
1504396800.0,17.2
1504483200.0,23.3
1504569600.0,20.1
1504656000.0,18.6
1504742400.0,19.8
1504828800.0,18.9
1504915200.0,17.7
1505001600.0,16.4
1505088000.0,19.2
1505174400.0,18.4
1505260800.0,17.5
1505347200.0,17.9
1505433600.0,15.3
1505520000.0,15.4
1505606400.0,16.9
1505692800.0,16.9
1505779200.0,16.9
1505865600.0,18.5
1505952000.0,16.6
1506038400.0,18.3
1506124800.0,20.5
1506211200.0,21.2
1506297600.0,21.2
1506384000.0,19.9
1506470400.0,19.1
1506556800.0,19.8
1506643200.0,17.7
1506729600.0,17.8
1506816000.0,17.9
1506902400.0,17.3
1506988800.0,16.4
1507075200.0,16.5
1507161600.0,16.5
1507248000.0,15.3
1507334400.0,15.0
1507420800.0,18.3
1507507200.0,15.8
1507593600.0,17.6
1507680000.0,17.5
1507766400.0,16.9
1507852800.0,18.9
1507939200.0,18.7
1508025600.0,18.7
1508112000.0,21.2
1508198400.0,13.9
1508284800.0,14.1
1508371200.0,17.1
1508457600.0,14.7
1508544000.0,14.5
1508630400.0,13.1
1508716800.0,17.1
1508803200.0,19.1
1508889600.0,18.2
1508976000.0,14.2
1509062400.0,15.4
1509148800.0,16.0
1509235200.0,13.2
1509321600.0,11.6
1509408000.0,13.2
1509494400.0,15.4
1509580800.0,11.5
1509667200.0,12.5
1509753600.0,12.1
1509840000.0,10.0
1509926400.0,11.5
1510012800.0,12.5
1510099200.0,9.8
1510185600.0,14.0
1510272000.0,12.9
1510358400.0,9.4
1510444800.0,7.8
1510531200.0,8.5
1510617600.0,10.6
1510704000.0,12.9
1510790400.0,13.8
1510876800.0,9.6
1510963200.0,10.3
1511049600.0,10.2
1511136000.0,12.9
1511222400.0,13.8
1511308800.0,14.8
1511395200.0,11.1
1511481600.0,8.4
1511568000.0,7.1
1511654400.0,9.6
1511740800.0,10.1
1511827200.0,7.0
1511913600.0,6.2
1512000000.0,4.1
1512086400.0,5.8
1512172800.0,7.8
1512259200.0,10.1
1512345600.0,9.5
1512432000.0,9.3
1512518400.0,12.1
1512604800.0,13.2
1512691200.0,3.8
1512777600.0,3.5
1512864000.0,1.9
1512950400.0,2.0
1513036800.0,5.8
1513123200.0,7.7
1513209600.0,6.8
1513296000.0,5.8
1513382400.0,5.8
1513468800.0,9.9
1513555200.0,7.7
1513641600.0,8.8
1513728000.0,11.2
1513814400.0,12.0
1513900800.0,10.6
1513987200.0,9.3
1514073600.0,10.4
1514160000.0,11.3
1514246400.0,7.3
1514332800.0,3.4
1514419200.0,6.3
1514505600.0,12.3
1514592000.0,13.0
1514678400.0,11.0
1514764800.0,6.8
1514851200.0,10.3
1514937600.0,10.4
1515024000.0,11.9
1515110400.0,8.0
1515196800.0,5.5
1515283200.0,4.8
1515369600.0,3.7
1515456000.0,8.0
1515542400.0,9.4
1515628800.0,6.4
1515715200.0,7.3
1515801600.0,7.6
1515888000.0,9.2
1515974400.0,11.5
1516060800.0,7.6
1516147200.0,10.8
1516233600.0,9.1
1516320000.0,7.2
1516406400.0,4.3
1516492800.0,10.4
1516579200.0,10.4
1516665600.0,14.6
1516752000.0,13.5
1516838400.0,10.2
1516924800.0,7.8
1517011200.0,10.7
1517097600.0,12.8
1517184000.0,12.1
1517270400.0,10.0
1517356800.0,7.3
1517443200.0,6.7
1517529600.0,8.2
1517616000.0,4.4
1517702400.0,6.0
1517788800.0,4.2
1517875200.0,3.6
1517961600.0,4.6
1518048000.0,7.2
1518134400.0,5.5
1518220800.0,10.2
1518307200.0,6.9
1518393600.0,7.0
1518480000.0,5.0
1518566400.0,8.0
1518652800.0,9.7
1518739200.0,10.1
1518825600.0,10.1
1518912000.0,9.5
1518998400.0,11.4
1519084800.0,10.1
1519171200.0,5.8
1519257600.0,5.0
1519344000.0,5.1
1519430400.0,6.3
1519516800.0,4.8
1519603200.0,3.0
1519689600.0,2.2
1519776000.0,-1.1
1519862400.0,-1.9
1519948800.0,1.1
1520035200.0,6.1
1520121600.0,10.2
1520208000.0,9.5
1520294400.0,9.8
1520380800.0,10.7
1520467200.0,10.0
1520553600.0,11.4
1520640000.0,14.0
1520726400.0,13.1
1520812800.0,10.0
1520899200.0,11.9
1520985600.0,11.6
1521072000.0,12.5
1521158400.0,13.5
1521244800.0,0.5
1521331200.0,0.7
1521417600.0,4.6
1521504000.0,8.3
1521590400.0,10.4
1521676800.0,10.4
1521763200.0,12.0
1521849600.0,8.7
1521936000.0,12.6
1522022400.0,12.9
1522108800.0,13.9
1522195200.0,9.2
1522281600.0,8.0
1522368000.0,7.9
1522454400.0,9.0
1522540800.0,9.0
1522627200.0,11.2
1522713600.0,14.8
1522800000.0,11.0
1522886400.0,11.4
1522972800.0,15.5
1523059200.0,15.6
1523145600.0,10.5
1523232000.0,9.8
1523318400.0,11.1
1523404800.0,8.0
1523491200.0,7.9
1523577600.0,12.1
1523664000.0,17.4
1523750400.0,13.5
1523836800.0,14.9
1523923200.0,17.6
1524009600.0,24.0
1524096000.0,26.9
1524182400.0,23.1
1524268800.0,22.6
1524355200.0,21.4
1524441600.0,15.3
1524528000.0,14.9
1524614400.0,14.9
1524700800.0,14.7
1524787200.0,9.3
1524873600.0,8.6
1524960000.0,7.9
1525046400.0,11.0
1525132800.0,15.5
1525219200.0,13.4
1525305600.0,16.9
1525392000.0,18.3
1525478400.0,22.9
1525564800.0,25.2
1525651200.0,27.2
1525737600.0,23.0
1525824000.0,18.5
1525910400.0,17.2
1525996800.0,16.3
1526083200.0,15.1
1526169600.0,18.4
1526256000.0,21.2
1526342400.0,23.2
1526428800.0,14.4
1526515200.0,16.6
1526601600.0,17.8
1526688000.0,20.9
1526774400.0,22.2
1526860800.0,23.8
1526947200.0,22.1
1527033600.0,19.5
1527120000.0,19.0
1527206400.0,16.4
1527292800.0,23.9
1527379200.0,25.1
1527465600.0,24.0
1527552000.0,17.3
1527638400.0,19.0
1527724800.0,22.5
1527811200.0,23.4
1527897600.0,24.1
1527984000.0,25.3
1528070400.0,18.5
1528156800.0,16.9
1528243200.0,21.4
1528329600.0,18.4
1528416000.0,20.5
1528502400.0,20.6
1528588800.0,22.4
1528675200.0,24.2
1528761600.0,19.5
1528848000.0,22.3
1528934400.0,22.4
1529020800.0,21.0
1529107200.0,18.8
1529193600.0,18.2
1529280000.0,23.2
1529366400.0,24.1
1529452800.0,23.1
1529539200.0,19.6
1529625600.0,22.3
1529712000.0,22.4
1529798400.0,24.9
1529884800.0,28.8
1529971200.0,28.6
1530057600.0,26.8
1530144000.0,26.8
1530230400.0,27.1
1530316800.0,28.5
1530403200.0,30.4
1530489600.0,29.3
1530576000.0,27.2
1530662400.0,26.5
1530748800.0,29.7
1530835200.0,29.5
1530921600.0,29.5
1531008000.0,30.7
1531094400.0,29.4
1531180800.0,23.6
1531267200.0,25.1
1531353600.0,25.7
1531440000.0,26.6
1531526400.0,28.3
1531612800.0,28.2
1531699200.0,27.9
1531785600.0,23.9
1531872000.0,26.0
1531958400.0,27.3
1532044800.0,27.6
1532131200.0,26.3
1532217600.0,29.4
1532304000.0,31.4
1532390400.0,28.8
1532476800.0,28.5
1532563200.0,32.4
1532649600.0,28.7
1532736000.0,22.2
1532822400.0,20.6
1532908800.0,23.4
1532995200.0,25.0
1533081600.0,25.5
1533168000.0,29.4
1533254400.0,29.6
1533340800.0,27.8
1533427200.0,30.2
1533513600.0,29.9
1533600000.0,28.6
1533686400.0,23.0
1533772800.0,22.2
1533859200.0,20.9
1533945600.0,21.0
1534032000.0,18.6
1534118400.0,24.9
1534204800.0,24.2
1534291200.0,23.6
1534377600.0,21.2
1534464000.0,22.0
1534550400.0,22.2
1534636800.0,24.7
1534723200.0,25.6
1534809600.0,24.8
1534896000.0,23.2
1534982400.0,21.8
1535068800.0,19.0
1535155200.0,20.6
1535241600.0,18.9
1535328000.0,18.8
1535414400.0,20.3
1535500800.0,19.6
1535587200.0,19.6
1535673600.0,22.6
1535760000.0,25.5
1535846400.0,25.1
1535932800.0,24.4
1536019200.0,22.7
1536105600.0,21.9
1536192000.0,21.7
1536278400.0,19.0
1536364800.0,21.2
1536451200.0,23.0
1536537600.0,21.0
1536624000.0,23.5
1536710400.0,15.8
1536796800.0,19.9
1536883200.0,18.4
1536969600.0,21.2
1537056000.0,23.8
1537142400.0,25.2
1537228800.0,21.8
1537315200.0,23.1
1537401600.0,20.1
1537488000.0,17.0
1537574400.0,12.8
1537660800.0,14.4
1537747200.0,16.1
1537833600.0,17.7
1537920000.0,22.5
1538006400.0,23.3
1538092800.0,16.7
1538179200.0,17.2
1538265600.0,15.2
1538352000.0,16.6
1538438400.0,19.3
1538524800.0,19.4
1538611200.0,20.2
1538697600.0,19.1
1538784000.0,9.0
1538870400.0,13.4
1538956800.0,16.7
1539043200.0,21.3
1539129600.0,23.9
1539216000.0,19.5
1539302400.0,20.0
1539388800.0,23.9
1539475200.0,12.1
1539561600.0,14.5
1539648000.0,16.8
1539734400.0,16.6
1539820800.0,14.9
1539907200.0,15.8
1539993600.0,17.6
1540080000.0,18.8
1540166400.0,13.7
1540252800.0,16.3
1540339200.0,15.8
1540425600.0,11.9
1540512000.0,10.7
1540598400.0,6.6
1540684800.0,10.5
1540771200.0,9.0
1540857600.0,8.4
1540944000.0,12.6
1541030400.0,9.9
1541116800.0,11.2
1541203200.0,14.4
1541289600.0,12.0
1541376000.0,15.7
1541462400.0,15.3
1541548800.0,14.0
1541635200.0,13.6
1541721600.0,12.7
1541808000.0,13.9
1541894400.0,13.3
1541980800.0,14.0
1542067200.0,13.2
1542153600.0,14.7
1542240000.0,14.4
1542326400.0,12.2
1542412800.0,11.2
1542499200.0,10.4
1542585600.0,9.3
1542672000.0,6.0
1542758400.0,7.5
1542844800.0,5.5
1542931200.0,7.6
1543017600.0,8.6
1543104000.0,7.8
1543190400.0,8.0
1543276800.0,13.1
1543363200.0,15.5
1543449600.0,14.0
1543536000.0,11.3
1543622400.0,13.3
1543708800.0,14.0
1543795200.0,13.0
1543881600.0,9.0
1543968000.0,12.7
1544054400.0,13.4
1544140800.0,12.2
