pca1,pca2,label
0.7954527818180772,0.30258049477915805,metal
0.7124063450110579,0.0652199748125071,metal
0.7231207734988464,0.18012851164812674,metal
0.8440119800514095,0.2077183725333774,metal
0.8754105775358859,0.25182942239576567,metal
0.8091268214755625,0.2020080472241214,metal
0.5027073941855522,0.1293189427334001,metal
0.8415119509180934,0.28304290387937725,metal
0.7032622081524048,0.08730956954457848,metal
0.39584525262907366,0.19471551821760674,metal
0.44106922261261283,-0.1203419469270417,metal
0.6855037206825838,0.42427963635583926,metal
0.8657867894386442,0.24294141973162722,metal
0.7395318000881004,0.03447048627359776,metal
-0.08279188115795835,-0.0014389461794312064,metal
0.44703193325417373,0.06425682159149199,metal
0.8425312759547426,0.20581077993819977,metal
0.7649359717519418,-0.05472621130837902,metal
0.8065087760554033,0.03205132744971597,metal
0.5709625058065187,0.012558425433666616,metal
0.7996008910046272,0.14009452797352714,metal
0.43840199192048035,-0.1985675077923508,metal
0.8647310840646226,0.3404210544488366,metal
0.7979764461647006,0.34911614601823093,metal
0.8182583661184921,0.3616089202184803,metal
0.8150765330425145,0.39060173651627794,metal
0.7551158693352211,0.45671606743484305,metal
0.731495821556332,0.4770785748506177,metal
0.6165791012299418,0.46793116943672414,metal
0.7889543221781906,0.4263842847824257,metal
0.8101100490047856,0.43050509018902805,metal
0.7515480332482491,0.41208022411510187,metal
0.7436053600960167,0.4170639570909592,metal
0.7628962240388728,0.389233580816055,metal
0.8721668638783477,0.20026867068305929,metal
0.8645243727036044,0.1916446226888116,metal
0.8128790430430083,0.17291543937227077,metal
0.842531275954743,0.20581077993819968,metal
0.7649359717519422,-0.05472621130837908,metal
0.8065087760554034,0.03205132744971583,metal
0.5709625058065186,0.012558425433666644,metal
0.7996008910046273,0.1400945279735271,metal
0.4384019919204802,-0.1985675077923508,metal
0.7340225392743887,0.06658549908087179,metal
0.824819961836795,0.021453435887519703,metal
0.6478757990724624,0.04672168240562719,metal
0.4345518853350462,-0.03784559224939189,metal
0.7815186918493133,0.25929204238414877,metal
0.8370754949491048,0.17716697376483312,metal
0.5929632116979057,0.4542171747671035,metal
0.7292098206382436,0.14775703616016905,metal
0.5502108376339091,0.3566546362551151,metal
0.7082411329979362,0.1497532046144334,metal
0.8756122634270516,0.16928677214690577,metal
0.6110705369424119,0.5530047028320271,metal
0.8280401653227888,0.17871970683587118,metal
0.7932930298949957,0.3463195211648615,metal
0.7868140812837494,0.1678255070380434,metal
0.7925080090210245,0.11242093713681788,metal
0.7628014882132707,0.1891612969372377,metal
0.7092638011613132,0.4083181952632426,metal
0.7743064607808195,0.0778407955677818,metal
0.8665540573084629,0.09279825102041041,metal
0.6289553090731701,0.5181513026782869,metal
0.10859146590244274,-0.13695824712316168,metal
0.2809351688723981,0.12255598366480566,metal
0.7258228771087142,0.034635866525135346,metal
0.797140952017469,-0.06043010615136113,metal
0.659254768857447,-0.1335184821904553,metal
0.8294632929562418,0.1331761613843217,metal
0.44106922261261267,-0.12034194692704148,metal
0.7767038462112145,0.37662105756368086,metal
0.5844437966606285,0.39784249069069855,metal
0.601913832370582,0.20072922975612523,metal
0.5060172056121776,0.261264442163094,metal
0.6995817087461601,0.36037840698233814,metal
-0.6119840134060153,0.47751166395455746,pop
-0.6598520000364474,0.2916007193333537,pop
-0.37462013159432106,0.6589562157326471,pop
-0.5429674000264765,0.020199309526795935,pop
-0.22399695509119397,0.7162999783067422,pop
-0.4529673430895309,-0.028482191907710997,pop
-0.2657062083746105,0.2621326865018388,pop
-0.664884546469047,-0.28901772150338884,pop
-0.39378648693861706,0.6524720081828682,pop
-0.2061193511741199,0.734273154225022,pop
-0.5594379046756344,0.2050119118212913,pop
-0.5584752964752033,-0.3092190756397426,pop
-0.44584426032921315,0.4151183537112245,pop
-0.6208359036963085,0.22397775635302053,pop
-0.06399888001962806,0.13072809179572195,pop
-0.5565105592610273,0.7207265079483156,pop
-0.5970325130964593,0.5911571434546677,pop
-0.1630904663269599,0.5482953505784176,pop
-0.4568287488602872,0.6230433081877746,pop
-0.5882646193841433,0.5825958043259319,pop
-0.31338485926544685,0.8158127211371011,pop
-0.23102730984711162,0.8388446520457485,pop
-0.5572250119866587,0.7206978072932274,pop
-0.6180046455696955,0.6728037765379986,pop
-0.629090253569311,0.5965421477342838,pop
-0.702200084210791,0.3367364966749225,pop
-0.7986178309630299,0.2629035644931122,pop
-0.7007478368937811,0.3889871617963141,pop
-0.4030794800876207,0.6700390023419598,pop
-0.4497039479466248,0.6344645418570043,pop
-0.38877264453150984,0.6792525893968836,pop
-0.4316397179270185,0.6602361598103449,pop
-0.5485399287519643,0.533245037307396,pop
-0.43369861098650797,0.4190934413280489,pop
-0.6734128060495203,0.4971416446480643,pop
-0.2682391167274028,0.7774493948951303,pop
-0.581713625509206,0.6956312675483278,pop
-0.39990449047271875,0.73468613269708,pop
-0.3852156513938404,0.7290450897350658,pop
-0.5024949006278782,0.6819378642571993,pop
-0.46144444464524836,0.08307773638896322,pop
-0.6320262379493358,-0.36933165190699974,pop
-0.5353813982358524,0.5865184408879107,pop
-0.350475426280879,0.7338854908108147,pop
-0.6320304747227464,0.5589858202789595,pop
-0.776261022867423,0.359406889742065,pop
-0.7789437340878953,0.3487806763716284,pop
-0.6683992379702017,0.45687514748219904,pop
-0.3276074433530116,0.6836032639537624,pop
-0.7690136894729767,-0.12071059332915307,pop
-0.7344964791838646,0.5304446069223165,pop
-0.4925364458744459,0.6982527447305811,pop
-0.4909166253944145,0.5418422785154331,pop
-0.5466738848273965,-0.2753172617806955,pop
-0.5868943893013501,0.5107889116289034,pop
-0.5619514411656972,0.4671097566967621,pop
-0.6760574314747299,0.5155558520709066,pop
-0.4716499401689194,0.5607227378415497,pop
-0.7275741612825228,0.1956049868685177,pop
-0.6582808911097519,0.5409782091340544,pop
-0.5868943893013497,0.510788911628903,pop
-0.705584374057909,0.436329503961083,pop
-0.3330879718700468,-0.04739248532804292,pop
-0.47740615264840347,-0.15853566462132238,pop
-0.5260712300505198,-0.04024419622950664,pop
-0.7371976997086842,0.19835994636940132,pop
-0.6523620427700343,0.4997301902267522,pop
-0.5481438498721249,0.5313121581467425,pop
-0.6214927912099563,0.37877118931046555,pop
0.0880973067076476,0.6153849200498702,pop
-0.7096679506569676,0.4113178150274286,pop
-0.5481438498721249,0.5313121581467423,pop
-0.09068643561209644,0.6147151720757427,pop
-0.33352673821917533,0.7809489185813454,pop
-0.6692484984104831,0.31062896473962043,pop
-0.4771308352266676,0.6841206034246688,pop
-0.40009696974197734,0.7407137841510248,pop
-0.45886710300611705,0.6410574161627153,pop
-0.6237691832422494,0.5762749466268171,pop
-0.4697000862400981,-0.04922591281779344,pop
-0.6685974163904295,0.4561567778063554,pop
-0.5575963785242131,-0.043205982483556324,pop
-0.2481831735412058,0.7578098436862826,pop
-0.6483942131028874,0.3127415803144053,pop
-0.7502286905046718,0.3003248193796009,pop
-0.6469724321602692,0.19118267095328217,pop
-0.12343082308732073,0.6789269459644074,pop
-0.3856290044089945,0.6789012947353874,pop
-0.5392632618869886,0.6076291884912131,pop
-0.635256565876683,0.49136050945538784,pop
-0.37484060312311107,0.6873048932264256,pop
-0.46119123555359987,0.7074793632717683,pop
-0.4579526825688974,0.7560899334969823,pop
-0.18785422059940973,0.6869969660373082,pop
-0.579905533353786,0.45400194399916005,pop
-0.5426322936351302,0.5265641367633428,pop
-0.6297254276177375,0.33026205397239544,pop
-0.5835649264353403,0.5075317235230808,pop
-0.5578624226142427,0.4638374329675935,pop
-0.46005841061036223,0.18993162114499934,pop
0.2743703268670377,-0.37868606811553246,reggae
0.19837668574568332,-0.45291660464700734,reggae
-0.1805178540382139,-0.4730734530998868,reggae
-0.3611597081552513,-0.2655382077337531,reggae
-0.24560460557224378,-0.2910945909830202,reggae
-0.121706526109637,-0.5187817212913927,reggae
-0.38422022783905935,-0.4362114920864372,reggae
-0.3214247087794589,-0.39707935547202955,reggae
-0.35372334142768175,-0.4311845755683798,reggae
-0.4337871125726343,-0.3178557985112198,reggae
-0.16784398423457353,-0.3827593174463341,reggae
0.1456782938389983,-0.2524927806728973,reggae
-0.22307553442686245,-0.09093782166064279,reggae
-0.44543609989720356,-0.4522559228267795,reggae
-0.4773972245302509,-0.18917565112036525,reggae
0.009914333383123343,-0.2133250648065264,reggae
0.6337148803162745,0.1178132499465647,reggae
-0.23998757546571836,-0.2486128986912341,reggae
-0.19589422809745102,-0.24250935437299173,reggae
-0.33998017237522066,-0.16372339966567592,reggae
-0.2500132672920562,-0.32308862304524266,reggae
0.6110874871487066,-0.019804046183731997,reggae
0.4952494761437166,0.131507364812362,reggae
0.21456391867473837,0.05798171270018013,reggae
-0.22134598811572903,-0.4032753721043863,reggae
-0.4017550133089196,-0.32287961296521445,reggae
-0.30865685579573204,-0.3091149971904909,reggae
-0.3468279829285229,-0.1418007720629667,reggae
-0.2579129168899644,-0.10315390084739924,reggae
0.2272763690947896,-0.16673306670096935,reggae
-0.1940500757713787,-0.03323209383039046,reggae
-0.2313642972936252,-0.1227870080522938,reggae
-0.1082774716313034,-0.14473866243736375,reggae
-0.2357163780496519,-0.156106779170422,reggae
-0.2723273389378122,-0.2966317237400871,reggae
-0.13923751250989047,-0.1653042687652379,reggae
-0.35097225780340063,-0.2027194213397611,reggae
-0.24925523417426607,-0.08036242819080623,reggae
-0.42979334928858176,-0.4353476402840522,reggae
-0.2949713024017917,-0.0564844984160125,reggae
-0.3969845907420711,-0.3929806279164809,reggae
-0.5123603452054409,-0.10537213241033656,reggae
-0.6110727235287927,0.16160007310455288,reggae
-0.16797507871685738,-0.21883713359253848,reggae
-0.5419046969412105,0.48713798551110155,reggae
-0.42993802217486504,0.558534898991797,reggae
-0.44080839071573424,0.03293022978314172,reggae
-0.5937190656688107,-0.0643403651700912,reggae
-0.1675305950769202,0.3875586133180154,reggae
-0.4067623148963101,0.2871768453369998,reggae
-0.6405960593110847,0.4042449798507687,reggae
-0.3346969779765968,0.5362863397697389,reggae
-0.600378499645153,0.605657757436412,reggae
-0.4919849045085525,0.16179280515952693,reggae
-0.613982194044997,0.19179006769108917,reggae
-0.3518813292623522,0.46327953131521676,reggae
-0.6297664492678808,0.018607248666228666,reggae
-0.7013400000065437,0.009899864757289642,reggae
-0.7983469078466683,0.10466943291331647,reggae
-0.5855963271943351,0.20352882663644542,reggae
-0.42507000485022484,-0.20810710320705478,reggae
-0.7388637331155173,0.29278390812010485,reggae
-0.5869983848967343,0.15074316314047456,reggae
-0.4030184666704401,0.04695486676829356,reggae
-0.5285311731434243,0.4735879785279097,reggae
-0.5401659456217803,0.28477461075050814,reggae
-0.3958151331549129,-0.22864398033139788,reggae
-0.3838449461876041,0.16477775662943345,reggae
-0.5604043365513693,-0.018289201538018537,reggae
-0.6108554388541562,0.21069076091945654,reggae
-0.6254605097675352,-0.060064594095457724,reggae
-0.6842294922563648,0.33053832775380926,reggae
-0.7501258560120212,0.2260031313858511,reggae
-0.2849190651025853,0.4465783078178698,reggae
-0.2778761739510287,0.4226398938547892,reggae
-0.4192609897844024,0.2750075847383512,reggae
-0.6378604964170994,0.32704779049416505,reggae
-0.25466459334536395,0.02016700520646959,reggae
-0.5128335990145546,0.03603770728734733,reggae
-0.23577064151441599,0.38447148950364474,reggae
-0.5444079881428247,0.40374266629766614,reggae
-0.5646586184310444,0.34875021413467217,reggae
-0.5646586184310443,0.3487502141346719,reggae
-0.6152049482454001,-0.5384203896429653,reggae
-0.26715891805065706,-0.23354568450616003,reggae
-0.3676973924090369,-0.219055980069914,reggae
-0.2904178990634973,0.5993676767415085,reggae
-0.7020742930171672,0.3601817546782058,reggae
-0.5426354792698832,0.37815651308895776,reggae
-0.24604744547909466,-0.25393499831569916,reggae
-0.5098229442578456,0.42776902249124377,reggae
-0.2929529409900768,-0.020259557008360556,reggae
-0.21276949985339294,-0.08666864592965669,reggae
-0.7458492413319758,-0.04447727244011997,reggae
-0.09995434903968281,0.09339954695903009,reggae
-0.1198112741912475,0.43347003561651987,reggae
-0.2784754427211921,-0.05448717567374373,reggae
-0.2697571978604685,-0.2634638077589985,reggae
-0.3414777702586056,0.22692664347439845,reggae
0.46678984388262684,0.3370876993838382,reggae
0.6283812030990136,-0.19211362936321366,rock
0.36211600347151074,-0.1957465944638939,rock
0.2364643164525815,-0.023899672824042928,rock
0.10837358504162345,-0.19708879315890618,rock
0.2835148767481015,-0.20788809598932384,rock
0.33008571099865236,-0.19730673254871625,rock
0.22642473567236795,-0.43076800763725603,rock
0.25954303647742094,-0.4040119367252427,rock
0.6516023390939467,0.08404341249577393,rock
-0.07252608307454815,-0.2896758893426123,rock
0.5647806698637753,-0.0962184852349646,rock
0.2909713444807608,-0.3746815859214394,rock
-0.09082621620134691,-0.33298262896559905,rock
-0.05223804036175559,-0.09398999669001441,rock
-0.408186032418353,-0.3422030601003072,rock
-0.2658805321254133,-0.2518415990459138,rock
0.8721668638783473,0.20026867068305934,rock
0.9097111962833757,0.09977562088522621,rock
0.8763276366754174,0.16355650068971114,rock
0.8344601787208392,-0.008953995145810434,rock
0.7864652463608683,-0.0007561708056865209,rock
0.6739492404987856,-0.05609209720691381,rock
0.708989894643111,7.097707535644788e-06,rock
0.519365239612875,-0.17163887874964287,rock
0.7872987035962409,0.0381539161357224,rock
0.8320955304171275,0.08063696142135207,rock
0.8965906843630772,0.06906961730727512,rock
0.04909213301665326,0.25536420469051596,rock
0.11320833520572234,0.15709889899704035,rock
0.23726208898928583,0.406825264313007,rock
-0.11058993795323058,0.438731990869077,rock
-0.4870931942055779,0.24437667526129567,rock
0.0032011533900466473,0.3200020911208452,rock
-0.1009550616309442,-0.24719265307533,rock
0.1410957067712525,0.46933719601950674,rock
-0.06839659487632038,0.3055676614839009,rock
0.21203709540087134,0.6231887553393424,rock
0.06814493920182692,0.37423048713346363,rock
-0.24929434449504057,0.5949430409302223,rock
0.059444703678999,0.4477548742506353,rock
-0.23158409891799486,0.6191746056215838,rock
-0.07714034963502507,0.6096637936636347,rock
-0.23473216077967685,0.5384507682109042,rock
-0.3145729578812826,0.49581292026698975,rock
-0.3164198005868813,-0.04884003998326965,rock
0.1484625880586331,-0.19626520054814617,rock
-0.13266331724559105,0.30403920081387525,rock
-0.35100296157706307,0.591354077491779,rock
0.11118598115279213,-0.266501862561353,rock
-0.41080774040551604,0.13703353851482777,rock
-0.3428372656449965,0.2017392748630155,rock
-0.2824776957650355,0.568023079200849,rock
-0.7074680217148267,0.031153058015048495,rock
0.06180882915007946,0.70146741703305,rock
-0.4772627274954556,0.08777256419403881,rock
-0.07660218340381567,0.1558147335005576,rock
0.07347814416490078,0.6940307186753003,rock
-0.11245836657904894,0.6023557044599779,rock
-0.4162300366660198,0.13981179267352997,rock
-0.4564292576857754,0.1513337481131632,rock
-0.28808226382627694,0.45566728224157116,rock
-0.5290275116634323,-0.02439582550546018,rock
-0.5480721965049975,0.2049558617449563,rock
-0.7294448147410796,-0.18801112839461936,rock
0.7436157124119811,-0.16181538869265405,rock
0.7402757118813743,-0.0373260705226277,rock
0.004610285558880107,-0.3880894460920043,rock
0.6495999948601212,-0.01188466300065698,rock
0.8222601864228811,0.02535071975428933,rock
0.31456453224605907,-0.2856980434515008,rock
0.22563847239574206,-0.28110405465843796,rock
0.8045736884808115,0.10868432044026324,rock
0.7246869692982745,0.09828311221114051,rock
0.8653339275355819,0.2025395539749064,rock
0.8326039164854432,0.10915644726984833,rock
0.679497816313086,-0.031210176448083635,rock
0.3490765642696113,-0.31428256134057314,rock
0.7976165233346927,0.10922188006508153,rock
0.383379381619699,-0.13629558116485233,rock
0.8327461377302329,-0.08898168730614164,rock
0.8266913409209737,-0.005011178116856784,rock
0.5514968621912217,-0.14783101986150715,rock
0.743197793711956,0.08123698540413449,rock
0.8686884017902923,-0.053497164843421346,rock
0.7924248311056513,0.03229718696127453,rock
0.05345286197931161,-0.4781959749244891,rock
0.23737012681009526,-0.1817836013007601,rock
0.8716329832843301,0.12199230665494461,rock
0.5979052910343811,-0.09661366765477054,rock
0.4765885606057974,-0.49280652313889584,rock
0.15104529327541505,-0.2597986693717312,rock
0.8655606423750265,0.0990451558940816,rock
0.8129706170740884,0.034042759614639095,rock
0.7911409220317975,-0.17808154091705586,rock
0.8565174367052681,0.09191324194498823,rock
0.808363593868337,-0.2053352149322159,rock
0.8216739566784006,-0.12284909851201181,rock
0.7964881091229593,-0.11705464883495549,rock
0.11915750831765805,-0.447863948568327,rock
0.33104437885725063,-0.53402031199931,rock
